Date,Open,High,Low,Close*,Adj Close**,Volume
1980-09-10,0,125.95,123.6,124.81,124.81,"51,430,000"
1980-09-11,0,126.48,124.19,125.66,125.66,"44,770,000"
1980-09-12,0,126.75,124.72,125.54,125.54,"47,180,000"
1980-09-15,0,126.35,124.09,125.67,125.67,"44,630,000"
1980-09-16,0,127.78,125.15,126.74,126.74,"57,290,000"
1980-09-17,0,129.68,126.37,128.87,128.87,"63,990,000"
1980-09-18,0,130.38,127.63,128.4,128.4,"63,390,000"
1980-09-19,0,130.33,127.57,129.25,129.25,"53,780,000"
1980-09-22,0,130.99,127.89,130.4,130.4,"53,140,000"
1980-09-23,0,132.17,128.55,129.43,129.43,"64,390,000"
1980-09-24,0,131.34,128.45,130.37,130.37,"56,860,000"
1980-09-25,0,131.53,128.13,128.72,128.72,"49,510,000"
1980-09-26,0,128.17,125.29,126.35,126.35,"49,460,000"
1980-09-29,0,125.41,122.87,123.54,123.54,"46,410,000"
1980-09-30,0,126.09,123.54,125.46,125.46,"40,290,000"
1980-10-01,0,127.88,124.66,127.13,127.13,"48,720,000"
1980-10-02,0,128.82,126.04,128.09,128.09,"46,160,000"
1980-10-03,0,130.44,127.65,129.33,129.33,"47,510,000"
1980-10-06,0,132.38,129.35,131.73,131.73,"50,130,000"
1980-10-07,0,132.88,130.1,131,131,"50,310,000"
1980-10-08,0,132.78,130.28,131.65,131.65,"46,580,000"
1980-10-09,0,132.65,130.25,131.04,131.04,"43,980,000"
1980-10-10,0,132.15,129.58,130.29,130.29,"44,040,000"
1980-10-13,0,132.46,129.37,132.03,132.03,"31,360,000"
1980-10-14,0,133.57,131.16,132.02,132.02,"48,830,000"
1980-10-15,0,134.35,131.59,133.7,133.7,"48,260,000"
1980-10-16,0,135.88,131.64,132.22,132.22,"65,450,000"
1980-10-17,0,133.07,130.22,131.52,131.52,"43,920,000"
1980-10-20,0,133.21,130.04,132.61,132.61,"40,910,000"
1980-10-21,0,134.01,130.78,131.84,131.84,"51,220,000"
1980-10-22,0,132.97,130.62,131.92,131.92,"43,060,000"
1980-10-23,0,132.54,128.87,129.53,129.53,"49,200,000"
1980-10-24,0,130.55,128.04,129.85,129.85,"41,050,000"
1980-10-27,0,129.94,127.34,127.88,127.88,"34,430,000"
1980-10-28,0,128.86,126.36,128.05,128.05,"40,300,000"
1980-10-29,0,129.91,127.07,127.91,127.91,"37,200,000"
1980-10-30,0,128.71,125.78,126.29,126.29,"39,060,000"
1980-10-31,0,128.24,125.29,127.47,127.47,"40,110,000"
1980-11-03,0,129.85,127.23,129.04,129.04,"35,820,000"
1980-11-05,0,135.65,130.77,131.33,131.33,"84,080,000"
1980-11-06,0,131.3,128.23,128.91,128.91,"48,890,000"
1980-11-07,0,130.08,127.74,129.18,129.18,"40,070,000"
1980-11-10,0,130.51,128.19,129.48,129.48,"35,720,000"
1980-11-11,0,132.3,129.48,131.26,131.26,"41,520,000"
1980-11-12,0,135.12,131.33,134.59,134.59,"58,500,000"
1980-11-13,0,137.21,134.12,136.49,136.49,"69,340,000"
1980-11-14,0,138.96,135.12,137.15,137.15,"71,630,000"
1980-11-17,0,138.46,134.9,137.75,137.75,"50,260,000"
1980-11-18,0,140.92,137.91,139.7,139.7,"70,380,000"
1980-11-19,0,141.76,138.06,139.06,139.06,"69,230,000"
1980-11-20,0,141.24,137.79,140.4,140.4,"60,180,000"
1980-11-21,0,141.24,138.1,139.11,139.11,"55,950,000"
1980-11-24,0,139.36,136.36,138.31,138.31,"51,120,000"
1980-11-25,0,140.83,137.42,139.33,139.33,"55,840,000"
1980-11-26,0,141.96,138.6,140.17,140.17,"55,340,000"
1980-11-28,0,141.54,139,140.52,140.52,"34,240,000"
1980-12-01,0,140.66,136.75,137.21,137.21,"48,180,000"
1980-12-02,0,138.11,134.37,136.97,136.97,"52,340,000"
1980-12-03,0,138.09,135.43,136.71,136.71,"43,430,000"
1980-12-04,0,138.4,135.09,136.48,136.48,"51,170,000"
1980-12-05,0,136.37,132.91,134.03,134.03,"51,990,000"
1980-12-08,0,133.19,129.71,130.61,130.61,"53,390,000"
1980-12-09,0,131.92,128.77,130.48,130.48,"53,220,000"
1980-12-10,0,131.99,127.94,128.26,128.26,"49,860,000"
1980-12-11,0,128.73,125.32,127.36,127.36,"60,220,000"
1980-12-12,0,129.98,127.15,129.23,129.23,"39,530,000"
1980-12-15,0,131.33,128.64,129.45,129.45,"39,700,000"
1980-12-16,0,131.22,128.33,130.6,130.6,"41,630,000"
1980-12-17,0,133.59,130.22,132.89,132.89,"50,800,000"
1980-12-18,0,135.9,131.89,133,133,"69,570,000"
1980-12-19,0,134,131.8,133.7,133.7,"50,770,000"
1980-12-22,0,136.68,132.88,135.78,135.78,"51,950,000"
1980-12-23,0,137.48,134.01,135.3,135.3,"55,260,000"
1980-12-24,0,136.55,134.15,135.88,135.88,"29,490,000"
1980-12-26,0,137.02,135.2,136.57,136.57,"16,130,000"
1980-12-29,0,137.51,134.36,135.03,135.03,"36,060,000"
1980-12-30,0,136.51,134.04,135.33,135.33,"39,750,000"
1980-12-31,0,136.76,134.29,135.76,135.76,"41,210,000"
1981-01-02,0,137.1,134.61,136.34,136.34,"28,870,000"
1981-01-05,0,139.24,135.86,137.97,137.97,"58,710,000"
1981-01-06,0,140.32,135.78,138.12,138.12,"67,400,000"
1981-01-07,0,136.02,132.3,135.08,135.08,"92,890,000"
1981-01-08,0,136.1,131.96,133.06,133.06,"55,350,000"
1981-01-09,0,134.76,131.71,133.48,133.48,"50,190,000"
1981-01-12,0,135.88,132.79,133.52,133.52,"48,760,000"
1981-01-13,0,134.27,131.69,133.29,133.29,"40,890,000"
1981-01-14,0,135.25,132.65,133.47,133.47,"41,390,000"
1981-01-15,0,135.15,132.44,134.22,134.22,"39,640,000"
1981-01-16,0,135.91,133.35,134.77,134.77,"43,260,000"
1981-01-19,0,135.86,133.51,134.37,134.37,"36,470,000"
1981-01-20,0,135.3,131.26,131.65,131.65,"41,750,000"
1981-01-21,0,132.48,129.93,131.36,131.36,"39,190,000"
1981-01-22,0,132.08,129.23,130.26,130.26,"39,880,000"
1981-01-23,0,131.34,129,130.23,130.23,"37,220,000"
1981-01-26,0,131.18,128.57,129.84,129.84,"35,380,000"
1981-01-27,0,131.95,129.32,131.12,131.12,"42,260,000"
1981-01-28,0,132.41,129.82,130.34,130.34,"36,690,000"
1981-01-29,0,131.78,128.97,130.24,130.24,"38,170,000"
1981-01-30,0,131.65,128.61,129.55,129.55,"41,160,000"
1981-02-02,0,129.48,125.82,126.91,126.91,"44,070,000"
1981-02-03,0,128.92,125.89,128.46,128.46,"45,950,000"
1981-02-04,0,129.71,127.29,128.59,128.59,"45,520,000"
1981-02-05,0,130.49,127.99,129.63,129.63,"45,320,000"
1981-02-06,0,131.81,129.03,130.6,130.6,"45,820,000"
1981-02-09,0,131.39,128.61,129.27,129.27,"38,330,000"
1981-02-10,0,130.19,128.05,129.24,129.24,"40,820,000"
1981-02-11,0,129.92,127.6,128.24,128.24,"37,770,000"
1981-02-12,0,128.95,126.78,127.48,127.48,"34,700,000"
1981-02-13,0,128.34,126.04,126.98,126.98,"33,360,000"
1981-02-17,0,128.75,126.43,127.81,127.81,"37,940,000"
1981-02-18,0,129.25,127.09,128.48,128.48,"40,410,000"
1981-02-19,0,129.07,125.98,126.61,126.61,"41,630,000"
1981-02-20,0,127.65,124.66,126.58,126.58,"41,900,000"
1981-02-23,0,128.28,125.69,127.35,127.35,"39,590,000"
1981-02-24,0,128.76,126.49,127.39,127.39,"43,960,000"
1981-02-25,0,129.21,125.77,128.52,128.52,"45,710,000"
1981-02-26,0,130.93,128.02,130.1,130.1,"60,300,000"
1981-02-27,0,132.02,129.35,131.27,131.27,"53,210,000"
1981-03-02,0,132.96,130.15,132.01,132.01,"47,710,000"
1981-03-03,0,132.72,129.66,130.56,130.56,"48,730,000"
1981-03-04,0,132.07,129.57,130.86,130.86,"47,260,000"
1981-03-05,0,131.82,129.25,129.93,129.93,"45,380,000"
1981-03-06,0,131.18,128.56,129.85,129.85,"43,940,000"
1981-03-09,0,131.94,129.39,131.12,131.12,"46,180,000"
1981-03-10,0,132.64,129.72,130.46,130.46,"56,610,000"
1981-03-11,0,131.2,128.72,129.95,129.95,"47,390,000"
1981-03-12,0,133.56,129.76,133.19,133.19,"54,640,000"
1981-03-13,0,135.53,132.39,133.11,133.11,"68,290,000"
1981-03-16,0,135.35,132.1,134.68,134.68,"49,940,000"
1981-03-17,0,136.09,132.8,133.92,133.92,"65,920,000"
1981-03-18,0,135.66,132.8,134.22,134.22,"55,740,000"
1981-03-19,0,135.37,132.37,133.46,133.46,"62,440,000"
1981-03-20,0,135.29,132.5,134.08,134.08,"61,980,000"
1981-03-23,0,136.5,133.41,135.69,135.69,"57,880,000"
1981-03-24,0,137.4,134.1,134.67,134.67,"66,400,000"
1981-03-25,0,137.32,133.92,137.11,137.11,"56,320,000"
1981-03-26,0,138.38,135.29,136.27,136.27,"60,370,000"
1981-03-27,0,136.89,133.91,134.65,134.65,"46,930,000"
1981-03-30,0,135.87,133.51,134.28,134.28,"33,500,000"
1981-03-31,0,137.15,134.68,136,136,"50,980,000"
1981-04-01,0,137.56,135.04,136.57,136.57,"54,880,000"
1981-04-02,0,137.72,135.16,136.32,136.32,"52,570,000"
1981-04-03,0,137.04,134.67,135.49,135.49,"48,680,000"
1981-04-06,0,135.61,132.91,133.93,133.93,"43,190,000"
1981-04-07,0,135.27,132.96,133.91,133.91,"44,540,000"
1981-04-08,0,135.34,133.26,134.31,134.31,"48,000,000"
1981-04-09,0,135.8,132.59,134.67,134.67,"59,520,000"
1981-04-10,0,136.23,133.18,134.51,134.51,"58,130,000"
1981-04-13,0,134.91,132.24,133.15,133.15,"49,860,000"
1981-04-14,0,134.03,131.58,132.68,132.68,"48,350,000"
1981-04-15,0,134.79,132.2,134.17,134.17,"56,040,000"
1981-04-16,0,135.82,133.43,134.7,134.7,"52,950,000"
1981-04-20,0,136.25,133.19,135.45,135.45,"51,020,000"
1981-04-21,0,136.38,133.49,134.23,134.23,"60,280,000"
1981-04-22,0,135.54,132.72,134.14,134.14,"60,660,000"
1981-04-23,0,135.9,132.9,133.94,133.94,"64,200,000"
1981-04-24,0,136,132.88,135.14,135.14,"60,000,000"
1981-04-27,0,136.56,134.13,135.48,135.48,"51,080,000"
1981-04-28,0,136.09,133.1,134.33,134.33,"58,210,000"
1981-04-29,0,134.69,131.82,133.05,133.05,"53,340,000"
1981-04-30,0,134.44,131.85,132.81,132.81,"47,970,000"
1981-05-01,0,134.17,131.43,132.72,132.72,"48,360,000"
1981-05-04,0,131.78,129.61,130.67,130.67,"40,430,000"
1981-05-05,0,131.33,128.93,130.32,130.32,"49,000,000"
1981-05-06,0,132.38,130.09,130.78,130.78,"47,100,000"
1981-05-07,0,132.41,130.21,131.67,131.67,"42,590,000"
1981-05-08,0,132.69,130.84,131.66,131.66,"41,860,000"
1981-05-11,0,132.23,129.11,129.71,129.71,"37,640,000"
1981-05-12,0,131.17,128.78,130.72,130.72,"40,440,000"
1981-05-13,0,131.96,129.53,130.55,130.55,"42,600,000"
1981-05-14,0,132.15,129.91,131.28,131.28,"42,750,000"
1981-05-15,0,133.21,130.75,132.17,132.17,"45,460,000"
1981-05-18,0,133.65,131.49,132.54,132.54,"42,510,000"
1981-05-19,0,133.22,130.78,132.09,132.09,"42,220,000"
1981-05-20,0,133.03,130.59,132,132,"42,370,000"
1981-05-21,0,133.03,130.7,131.75,131.75,"46,820,000"
1981-05-22,0,132.65,130.42,131.33,131.33,"40,710,000"
1981-05-26,0,133.3,130.64,132.77,132.77,"42,760,000"
1981-05-27,0,134.65,131.85,133.77,133.77,"58,730,000"
1981-05-28,0,134.92,132,133.45,133.45,"59,500,000"
1981-05-29,0,134.36,131.52,132.59,132.59,"51,580,000"
1981-06-01,0,134.62,131.49,132.41,132.41,"62,170,000"
1981-06-02,0,132.96,129.84,130.62,130.62,"53,930,000"
1981-06-03,0,131.37,128.77,130.71,130.71,"54,700,000"
1981-06-04,0,132.21,129.72,130.96,130.96,"48,940,000"
1981-06-05,0,132.98,130.17,132.22,132.22,"47,180,000"
1981-06-08,0,133.68,131.29,132.24,132.24,"41,580,000"
1981-06-09,0,133.3,130.94,131.97,131.97,"44,600,000"
1981-06-10,0,133.49,131.04,132.32,132.32,"53,200,000"
1981-06-11,0,134.31,131.58,133.75,133.75,"59,530,000"
1981-06-12,0,135.09,132.4,133.49,133.49,"60,790,000"
1981-06-15,0,135.67,132.78,133.61,133.61,"63,350,000"
1981-06-16,0,134,131.29,132.15,132.15,"57,780,000"
1981-06-17,0,133.98,130.81,133.32,133.32,"55,470,000"
1981-06-18,0,133.98,130.94,131.64,131.64,"48,400,000"
1981-06-19,0,133.27,130.49,132.27,132.27,"46,430,000"
1981-06-22,0,133.54,131.1,131.95,131.95,"41,790,000"
1981-06-23,0,133.98,131.16,133.35,133.35,"51,840,000"
1981-06-24,0,133.9,131.65,132.66,132.66,"46,650,000"
1981-06-25,0,134.3,131.78,132.81,132.81,"43,920,000"
1981-06-26,0,133.75,131.71,132.56,132.56,"39,240,000"
1981-06-29,0,133.5,131.2,131.89,131.89,"37,930,000"
1981-06-30,0,132.67,130.31,131.21,131.21,"41,550,000"
1981-07-01,0,131.69,129.04,129.77,129.77,"49,080,000"
1981-07-02,0,130.48,127.84,128.64,128.64,"45,100,000"
1981-07-06,0,128.99,126.44,127.37,127.37,"44,590,000"
1981-07-07,0,129.6,126.39,128.24,128.24,"53,560,000"
1981-07-08,0,129.57,126.95,128.32,128.32,"46,000,000"
1981-07-09,0,130.08,127.57,129.3,129.3,"45,510,000"
1981-07-10,0,130.43,128.38,129.37,129.37,"39,950,000"
1981-07-13,0,130.82,128.79,129.64,129.64,"38,100,000"
1981-07-14,0,130.78,128.14,129.65,129.65,"45,230,000"
1981-07-15,0,131.59,128.89,130.23,130.23,"48,950,000"
1981-07-16,0,131.41,129.3,130.34,130.34,"39,010,000"
1981-07-17,0,131.6,129.49,130.76,130.76,"42,780,000"
1981-07-20,0,130.6,127.98,128.72,128.72,"40,240,000"
1981-07-21,0,129.6,127.08,128.34,128.34,"47,280,000"
1981-07-22,0,129.72,126.7,127.13,127.13,"47,500,000"
1981-07-23,0,128.26,125.96,127.4,127.4,"41,790,000"
1981-07-24,0,129.31,127.11,128.46,128.46,"38,880,000"
1981-07-27,0,130.61,128.43,129.9,129.9,"39,610,000"
1981-07-28,0,130.44,128.28,129.14,129.14,"38,160,000"
1981-07-29,0,130.09,128.37,129.16,129.16,"37,610,000"
1981-07-30,0,130.68,128.56,130.01,130.01,"41,560,000"
1981-07-31,0,131.78,129.6,130.92,130.92,"43,480,000"
1981-08-03,0,131.74,129.42,130.48,130.48,"39,650,000"
1981-08-04,0,131.66,129.43,131.18,131.18,"39,460,000"
1981-08-05,0,133.39,130.76,132.67,132.67,"54,290,000"
1981-08-06,0,134.04,131.74,132.64,132.64,"52,070,000"
1981-08-07,0,133.04,130.96,131.75,131.75,"38,370,000"
1981-08-10,0,133.32,130.83,132.54,132.54,"38,370,000"
1981-08-11,0,134.63,132.09,133.85,133.85,"52,600,000"
1981-08-12,0,135.18,132.73,133.4,133.4,"53,650,000"
1981-08-13,0,134.58,132.53,133.51,133.51,"42,460,000"
1981-08-14,0,134.33,131.91,132.49,132.49,"42,580,000"
1981-08-17,0,133.02,130.75,131.22,131.22,"40,840,000"
1981-08-18,0,131.73,129.1,130.11,130.11,"47,270,000"
1981-08-19,0,131.2,128.99,130.49,130.49,"39,390,000"
1981-08-20,0,131.74,129.84,130.69,130.69,"38,270,000"
1981-08-21,0,131.06,128.7,129.23,129.23,"37,670,000"
1981-08-24,0,128.59,125.02,125.5,125.5,"46,750,000"
1981-08-25,0,125.77,123,125.13,125.13,"54,600,000"
1981-08-26,0,126.17,123.99,124.96,124.96,"39,980,000"
1981-08-27,0,125.31,122.9,123.51,123.51,"43,900,000"
1981-08-28,0,125.09,122.85,124.08,124.08,"38,020,000"
1981-08-31,0,125.58,122.29,122.79,122.79,"40,360,000"
1981-09-01,0,123.92,121.59,123.02,123.02,"45,110,000"
1981-09-02,0,124.58,122.54,123.49,123.49,"37,570,000"
1981-09-03,0,124.16,120.82,121.24,121.24,"41,730,000"
1981-09-04,0,121.54,119.24,120.07,120.07,"42,760,000"
1981-09-08,0,120.12,116.85,117.98,117.98,"47,340,000"
1981-09-09,0,119.49,116.87,118.4,118.4,"43,910,000"
1981-09-10,0,122.18,118.33,120.14,120.14,"47,430,000"
1981-09-11,0,122.13,119.29,121.61,121.61,"42,170,000"
1981-09-14,0,122,119.67,120.66,120.66,"34,040,000"
1981-09-15,0,121.77,119.27,119.77,119.77,"38,580,000"
1981-09-16,0,120,117.89,118.87,118.87,"43,660,000"
1981-09-17,0,119.87,116.63,117.15,117.15,"48,300,000"
1981-09-18,0,117.69,115.18,116.26,116.26,"47,350,000"
1981-09-21,0,118.07,115.04,117.24,117.24,"44,570,000"
1981-09-22,0,118.19,115.93,116.68,116.68,"46,830,000"
1981-09-23,0,116.68,113.6,115.65,115.65,"52,700,000"
1981-09-24,0,117.47,114.32,115.01,115.01,"48,880,000"
1981-09-25,0,114.69,111.64,112.77,112.77,"54,390,000"
1981-09-28,0,115.83,110.19,115.53,115.53,"61,320,000"
1981-09-29,0,117.75,114.75,115.94,115.94,"49,800,000"
1981-09-30,0,117.05,114.6,116.18,116.18,"40,700,000"
1981-10-01,0,117.66,115,117.08,117.08,"41,600,000"
1981-10-02,0,120.16,117.07,119.36,119.36,"54,540,000"
1981-10-05,0,121.54,118.61,119.51,119.51,"51,290,000"
1981-10-06,0,121.39,118.08,119.39,119.39,"45,460,000"
1981-10-07,0,121.87,119.09,121.31,121.31,"50,030,000"
1981-10-08,0,123.08,120.23,122.31,122.31,"47,090,000"
1981-10-09,0,123.28,120.63,121.45,121.45,"50,060,000"
1981-10-12,0,122.37,120.17,121.21,121.21,"30,030,000"
1981-10-13,0,122.37,119.96,120.78,120.78,"43,360,000"
1981-10-14,0,120.97,118.38,118.8,118.8,"40,260,000"
1981-10-15,0,120.58,118.01,119.71,119.71,"42,830,000"
1981-10-16,0,120.46,118.38,119.19,119.19,"37,800,000"
1981-10-19,0,119.85,117.58,118.98,118.98,"41,590,000"
1981-10-20,0,121.29,118.78,120.28,120.28,"51,530,000"
1981-10-21,0,121.94,119.35,120.1,120.1,"48,490,000"
1981-10-22,0,120.78,118.48,119.64,119.64,"40,630,000"
1981-10-23,0,119.92,117.78,118.6,118.6,"41,990,000"
1981-10-26,0,119,116.81,118.16,118.16,"38,210,000"
1981-10-27,0,120.43,117.8,119.29,119.29,"53,030,000"
1981-10-28,0,120.96,118.39,119.45,119.45,"48,100,000"
1981-10-29,0,120.37,118.14,119.06,119.06,"40,070,000"
1981-10-30,0,122.53,118.43,121.89,121.89,"59,570,000"
1981-11-02,0,125.14,122.35,124.2,124.2,"65,100,000"
1981-11-03,0,125.52,123.14,124.8,124.8,"54,620,000"
1981-11-04,0,126,123.64,124.74,124.74,"53,450,000"
1981-11-05,0,125.8,122.98,123.54,123.54,"50,860,000"
1981-11-06,0,124.03,121.85,122.67,122.67,"43,270,000"
1981-11-09,0,124.13,121.59,123.29,123.29,"48,310,000"
1981-11-10,0,124.69,122.01,122.7,122.7,"53,940,000"
1981-11-11,0,123.82,121.51,122.92,122.92,"41,920,000"
1981-11-12,0,124.71,122.19,123.19,123.19,"55,720,000"
1981-11-13,0,123.61,121.06,121.67,121.67,"45,550,000"
1981-11-16,0,121.64,119.13,120.24,120.24,"43,740,000"
1981-11-17,0,121.78,119.5,121.15,121.15,"43,190,000"
1981-11-18,0,121.66,119.61,120.26,120.26,"49,980,000"
1981-11-19,0,121.67,119.42,120.71,120.71,"48,890,000"
1981-11-20,0,122.59,120.13,121.71,121.71,"52,010,000"
1981-11-23,0,123.09,120.76,121.6,121.6,"45,250,000"
1981-11-24,0,124.04,121.22,123.51,123.51,"53,200,000"
1981-11-25,0,125.29,123.07,124.05,124.05,"58,570,000"
1981-11-27,0,125.71,123.63,125.09,125.09,"32,770,000"
1981-11-30,0,126.97,124.18,126.35,126.35,"47,580,000"
1981-12-01,0,127.3,124.84,126.1,126.1,"53,980,000"
1981-12-02,0,126.45,124.18,124.69,124.69,"44,510,000"
1981-12-03,0,125.84,123.63,125.12,125.12,"43,770,000"
1981-12-04,0,127.32,125.12,126.26,126.26,"55,040,000"
1981-12-07,0,126.91,124.67,125.19,125.19,"45,720,000"
1981-12-08,0,125.75,123.52,124.82,124.82,"45,140,000"
1981-12-09,0,126.08,124.09,125.48,125.48,"44,810,000"
1981-12-10,0,126.54,124.6,125.71,125.71,"47,020,000"
1981-12-11,0,126.26,124.32,124.93,124.93,"45,850,000"
1981-12-14,0,124.37,122.17,122.78,122.78,"44,740,000"
1981-12-15,0,123.78,121.83,122.99,122.99,"44,130,000"
1981-12-16,0,123.66,121.73,122.42,122.42,"42,770,000"
1981-12-17,0,123.79,121.82,123.12,123.12,"47,230,000"
1981-12-18,0,124.87,122.56,124,124,"50,940,000"
1981-12-21,0,124.71,122.67,123.34,123.34,"41,290,000"
1981-12-22,0,124.17,122.19,122.88,122.88,"48,320,000"
1981-12-23,0,123.59,121.58,122.31,122.31,"42,910,000"
1981-12-24,0,123.06,121.57,122.54,122.54,"23,940,000"
1981-12-28,0,123.36,121.73,122.27,122.27,"28,320,000"
1981-12-29,0,122.9,121.12,121.67,121.67,"35,300,000"
1981-12-30,0,123.11,121.04,122.3,122.3,"42,960,000"
1981-12-31,0,123.42,121.57,122.55,122.55,"40,780,000"
1982-01-04,0,123.72,121.48,122.74,122.74,"36,760,000"
1982-01-05,0,122.61,119.57,120.05,120.05,"47,510,000"
1982-01-06,0,120.45,117.99,119.18,119.18,"51,510,000"
1982-01-07,0,119.88,117.7,118.93,118.93,"43,410,000"
1982-01-08,0,120.59,118.55,119.55,119.55,"42,050,000"
1982-01-11,0,120.34,116.47,116.78,116.78,"51,900,000"
1982-01-12,0,117.49,115.18,116.3,116.3,"49,800,000"
1982-01-13,0,117.46,114.24,114.88,114.88,"49,130,000"
1982-01-14,0,116.3,114.07,115.54,115.54,"42,940,000"
1982-01-15,0,117.14,115.1,116.33,116.33,"43,310,000"
1982-01-18,0,117.69,114.85,117.22,117.22,"44,920,000"
1982-01-19,0,118.15,115.52,115.97,115.97,"45,070,000"
1982-01-20,0,116.64,114.29,115.27,115.27,"48,860,000"
1982-01-21,0,116.92,114.6,115.75,115.75,"48,610,000"
1982-01-22,0,116.53,114.58,115.38,115.38,"44,370,000"
1982-01-25,0,115.93,113.63,115.41,115.41,"43,170,000"
1982-01-26,0,116.6,114.49,115.19,115.19,"44,870,000"
1982-01-27,0,116.6,114.38,115.74,115.74,"50,060,000"
1982-01-28,0,119.35,116.1,118.92,118.92,"66,690,000"
1982-01-29,0,121.38,118.64,120.4,120.4,"73,400,000"
1982-02-01,0,119.81,117.14,117.78,117.78,"47,720,000"
1982-02-02,0,119.15,116.91,118.01,118.01,"45,020,000"
1982-02-03,0,118.67,116.04,116.48,116.48,"49,560,000"
1982-02-04,0,117.49,114.88,116.42,116.42,"53,300,000"
1982-02-05,0,118.26,115.74,117.26,117.26,"53,350,000"
1982-02-08,0,117.04,114.2,114.63,114.63,"48,500,000"
1982-02-09,0,115.15,112.82,113.68,113.68,"54,420,000"
1982-02-10,0,115.62,113.45,114.66,114.66,"46,620,000"
1982-02-11,0,115.59,113.41,114.43,114.43,"46,730,000"
1982-02-12,0,115.39,113.7,114.38,114.38,"37,070,000"
1982-02-16,0,114.63,112.06,114.06,114.06,"48,880,000"
1982-02-17,0,115.09,112.97,113.69,113.69,"47,660,000"
1982-02-18,0,115.04,112.97,113.82,113.82,"60,810,000"
1982-02-19,0,114.58,112.33,113.22,113.22,"51,340,000"
1982-02-22,0,114.9,111.2,111.59,111.59,"58,310,000"
1982-02-23,0,112.46,110.03,111.51,111.51,"60,100,000"
1982-02-24,0,113.88,110.71,113.47,113.47,"64,800,000"
1982-02-25,0,114.86,112.44,113.21,113.21,"54,160,000"
1982-02-26,0,114.01,112.04,113.11,113.11,"43,840,000"
1982-03-01,0,114.32,111.86,113.31,113.31,"53,010,000"
1982-03-02,0,114.8,112.03,112.68,112.68,"63,800,000"
1982-03-03,0,112.51,109.98,110.92,110.92,"70,230,000"
1982-03-04,0,111.78,108.77,109.88,109.88,"74,340,000"
1982-03-05,0,110.9,108.31,109.34,109.34,"67,440,000"
1982-03-08,0,111.06,107.03,107.34,107.34,"67,330,000"
1982-03-09,0,109.88,106.17,108.83,108.83,"76,060,000"
1982-03-10,0,110.98,108.09,109.41,109.41,"59,440,000"
1982-03-11,0,110.87,108.38,109.36,109.36,"52,960,000"
1982-03-12,0,109.72,104.46,108.61,108.61,"49,600,000"
1982-03-15,0,109.99,107.47,109.45,109.45,"43,370,000"
1982-03-16,0,110.92,108.57,109.28,109.28,"48,900,000"
1982-03-17,0,110.1,108.11,109.08,109.08,"48,900,000"
1982-03-18,0,111.02,108.85,110.3,110.3,"54,270,000"
1982-03-19,0,111.59,109.64,110.61,110.61,"46,250,000"
1982-03-22,0,113.35,110.71,112.77,112.77,"57,610,000"
1982-03-23,0,114.51,112.29,113.55,113.55,"67,130,000"
1982-03-24,0,114.31,112.23,112.97,112.97,"49,380,000"
1982-03-25,0,114.26,112.02,113.21,113.21,"51,970,000"
1982-03-26,0,113.43,111.26,111.94,111.94,"42,400,000"
1982-03-29,0,112.82,110.9,112.3,112.3,"37,100,000"
1982-03-30,0,113.09,111.3,112.27,112.27,"43,900,000"
1982-03-31,0,113.17,111.32,111.96,111.96,"43,300,000"
1982-04-01,0,114.22,111.48,113.79,113.79,"57,100,000"
1982-04-02,0,115.79,113.65,115.12,115.12,"59,800,000"
1982-04-05,0,115.9,113.94,114.73,114.73,"46,900,000"
1982-04-06,0,115.92,113.7,115.36,115.36,"43,200,000"
1982-04-07,0,116.45,114.58,115.46,115.46,"53,130,000"
1982-04-08,0,116.94,114.94,116.22,116.22,"60,190,000"
1982-04-12,0,117.02,115.16,116,116,"46,520,000"
1982-04-13,0,117.12,115.16,115.99,115.99,"48,660,000"
1982-04-14,0,116.69,114.8,115.83,115.83,"45,150,000"
1982-04-15,0,116.86,115.02,116.35,116.35,"45,700,000"
1982-04-16,0,117.7,115.68,116.81,116.81,"55,890,000"
1982-04-19,0,118.16,115.83,116.7,116.7,"58,470,000"
1982-04-20,115.8,117.14,114.83,115.44,115.44,"54,610,000"
1982-04-21,115.48,115.87,115.3,115.72,115.72,"57,820,000"
1982-04-22,115.72,117.25,115.72,117.19,117.19,"64,470,000"
1982-04-23,118.02,118.64,117.19,118.64,118.64,"71,840,000"
1982-04-26,118.94,119.33,118.25,119.26,119.26,"60,500,000"
1982-04-27,119.07,119.26,117.73,118,118,"56,480,000"
1982-04-28,117.83,118.05,116.94,117.26,117.26,"50,530,000"
1982-04-29,116.4,117.24,116.11,116.14,116.14,"51,330,000"
1982-04-30,116.21,116.78,116.07,116.44,116.44,"48,200,000"
1982-05-03,115.96,116.82,115.91,116.82,116.82,"46,490,000"
1982-05-04,117.41,117.64,116.85,117.46,117.46,"58,720,000"
1982-05-05,117.85,118.05,117.31,117.67,117.67,"58,860,000"
1982-05-06,118.82,118.83,117.68,118.68,118.68,"67,540,000"
1982-05-07,119.08,119.89,118.71,119.47,119.47,"67,130,000"
1982-05-10,119.08,119.49,118.37,118.38,118.38,"46,300,000"
1982-05-11,118.54,119.59,118.32,119.42,119.42,"54,680,000"
1982-05-12,119.89,119.92,118.76,119.17,119.17,"59,210,000"
1982-05-13,119.08,119.2,118.13,118.22,118.22,"58,230,000"
